t,mode,lf_0,lf_1,lf_2,rf_0,rf_1,rf_2,lb_0,lb_1,lb_2,rb_0,rb_1,rb_2,lf_fx,lf_fy,lf_fz,rf_fx,rf_fy,rf_fz,lb_fx,lb_fy,lb_fz,rb_fx,rb_fy,rb_fz
22382.7,1,0.0572302,0.919145,-0.133585,-0.0568756,-0.873431,0.0829769,-0.05761,0.878719,-0.145024,0.0572266,-0.872799,0.133654,0,0,-21.9072,0,0,-20.3147,0,0,-29.6853,0,0,-28.0928
22386.8,1,0.0572284,0.919106,-0.133514,-0.0568713,-0.87338,0.0828814,-0.0576082,0.878685,-0.144958,0.0572227,-0.872754,0.133566,0,0,-21.5839,0,0,-20.6344,0,0,-29.3656,0,0,-28.4161
22390.7,1,0.0572262,0.919069,-0.133445,-0.0568683,-0.873329,0.0827879,-0.057606,0.87865,-0.144892,0.0572196,-0.872706,0.133475,0,0,-21.2648,0,0,-20.9569,0,0,-29.0431,0,0,-28.7352
22394.8,1,0.0572252,0.919059,-0.133427,-0.056865,-0.873251,0.082647,-0.0576051,0.878642,-0.144876,0.057216,-0.87263,0.133329,0,0,-21.4109,0,0,-20.8127,0,0,-29.1873,0,0,-28.5891
22398.9,1,0.0572255,0.919045,-0.133403,-0.0568605,-0.873174,0.0825067,-0.0576044,0.878633,-0.144859,0.0572114,-0.872557,0.133188,0,0,-21.8417,0,0,-20.3856,0,0,-29.6144,0,0,-28.1583
22402.9,1,0.0572227,0.919009,-0.133336,-0.0568564,-0.873125,0.082416,-0.0576026,0.878597,-0.14479,0.0572075,-0.872512,0.133101,0,0,-21.8634,0,0,-20.3694,0,0,-29.6306,0,0,-28.1366
22406.8,1,0.0572195,0.918942,-0.133214,-0.0568554,-0.873099,0.0823675,-0.0575995,0.878535,-0.144672,0.0572066,-0.872488,0.133056,0,0,-21.456,0,0,-20.776,0,0,-29.224,0,0,-28.544
22410.8,1,0.0572157,0.918877,-0.133096,-0.056854,-0.873073,0.0823214,-0.0575944,0.878479,-0.144562,0.0572052,-0.872465,0.133013,0,0,-21.26,0,0,-20.9758,0,0,-29.0242,0,0,-28.74
22414.7,1,0.0572127,0.918842,-0.13303,-0.0568503,-0.873023,0.0822288,-0.0575926,0.878442,-0.144493,0.0572016,-0.872419,0.132924,0,0,-21.5136,0,0,-20.722,0,0,-29.278,0,0,-28.4864
22418.7,1,0.0572108,0.918809,-0.132971,-0.0568471,-0.87297,0.0821312,-0.0575905,0.878408,-0.144428,0.0571986,-0.872372,0.132832,0,0,-21.8959,0,0,-20.3393,0,0,-29.6607,0,0,-28.1041
22422.8,1,0.0572071,0.918757,-0.132874,-0.056846,-0.87294,0.0820775,-0.0575862,0.878351,-0.144317,0.0571978,-0.872348,0.132787,0,0,-21.8165,0,0,-20.4228,0,0,-29.5772,0,0,-28.1835
22426.7,1,0.0572038,0.918679,-0.132734,-0.0568449,-0.872931,0.0820607,-0.0575828,0.878275,-0.144172,0.0571969,-0.872341,0.132773,0,0,-21.3792,0,0,-20.8601,0,0,-29.1399,0,0,-28.6208
22430.7,1,0.0571998,0.918612,-0.132611,-0.0568444,-0.872909,0.0820201,-0.0575789,0.878213,-0.144053,0.0571961,-0.872319,0.132732,0,0,-21.261,0,0,-20.9831,0,0,-29.0169,0,0,-28.739
22434.7,1,0.0571966,0.918574,-0.13254,-0.0568411,-0.872863,0.0819362,-0.0575759,0.878179,-0.143987,0.0571927,-0.872276,0.132648,0,0,-21.611,0,0,-20.6334,0,0,-29.3666,0,0,-28.389
22438.9,1,0.0571941,0.918533,-0.132466,-0.0568382,-0.872816,0.0818497,-0.0575735,0.878143,-0.143918,0.0571898,-0.87223,0.132561,0,0,-21.9217,0,0,-20.3227,0,0,-29.6773,0,0,-28.0783
22442.8,1,0.0571909,0.918463,-0.132339,-0.0568376,-0.872794,0.0818098,-0.0575703,0.878079,-0.143797,0.0571891,-0.872209,0.13252,0,0,-21.751,0,0,-20.4972,0,0,-29.5028,0,0,-28.249
22446.7,1,0.0571869,0.918396,-0.132215,-0.0568365,-0.872773,0.0817724,-0.0575664,0.878017,-0.143678,0.0571879,-0.872189,0.132482,0,0,-21.3143,0,0,-20.933,0,0,-29.067,0,0,-28.6857
22450.7,1,0.0571837,0.918357,-0.132145,-0.0568331,-0.872728,0.0816886,-0.0575634,0.877983,-0.143612,0.0571846,-0.872146,0.132399,0,0,-21.3092,0,0,-20.9422,0,0,-29.0578,0,0,-28.6908
22454.7,1,0.0571834,0.918342,-0.132117,-0.0568297,-0.872651,0.0815482,-0.0575622,0.877974,-0.143594,0.057181,-0.872072,0.132259,0,0,-21.7532,0,0,-20.4984,0,0,-29.5016,0,0,-28.2468
22458.8,1,0.0571826,0.918328,-0.132092,-0.0568253,-0.872576,0.0814122,-0.0575625,0.87796,-0.143569,0.0571766,-0.872002,0.132123,0,0,-21.9363,0,0,-20.3152,0,0,-29.6848,0,0,-28.0637
22462.7,1,0.0571796,0.91829,-0.132021,-0.0568216,-0.872532,0.0813298,-0.0575597,0.877926,-0.143502,0.0571729,-0.87196,0.132041,0,0,-21.5983,0,0,-20.6566,0,0,-29.3434,0,0,-28.4017
22466.7,1,0.0571771,0.918249,-0.131947,-0.0568188,-0.872485,0.0812435,-0.0575573,0.87789,-0.143433,0.0571702,-0.871917,0.13196,0,0,-21.2851,0,0,-20.9695,0,0,-29.0305,0,0,-28.7149
22470.8,1,0.0571769,0.918234,-0.131919,-0.0568154,-0.872408,0.0811029,-0.0575563,0.877881,-0.143415,0.057167,-0.871849,0.13183,0,0,-21.3821,0,0,-20.8757,0,0,-29.1243,0,0,-28.6179
22474.8,1,0.0571763,0.918229,-0.13191,-0.0568108,-0.872329,0.0809595,-0.0575558,0.877872,-0.143398,0.0571629,-0.871783,0.131703,0,0,-21.8268,0,0,-20.4297,0,0,-29.5703,0,0,-28.1732
22478.7,1,0.0571749,0.918204,-0.131864,-0.0568064,-0.872277,0.0808632,-0.0575542,0.877839,-0.143336,0.0571595,-0.871744,0.131628,0,0,-21.8856,0,0,-20.3706,0,0,-29.6294,0,0,-28.1144
22482.7,1,0.0571712,0.918154,-0.131773,-0.0568053,-0.872247,0.0808087,-0.05755,0.877784,-0.143229,0.0571591,-0.871727,0.131596,0,0,-21.5162,0,0,-20.743,0,0,-29.257,0,0,-28.4838
22486.7,1,0.0571681,0.918103,-0.131679,-0.0568037,-0.872219,0.0807566,-0.0575463,0.877727,-0.143119,0.0571581,-0.871711,0.131566,0,0,-21.2796,0,0,-20.9807,0,0,-29.0193,0,0,-28.7204
22490.7,1,0.0571672,0.918076,-0.131631,-0.0567998,-0.872165,0.080658,-0.0575449,0.877694,-0.143056,0.057155,-0.871672,0.13149,0,0,-21.4859,0,0,-20.779,0,0,-29.221,0,0,-28.5141
22494.7,1,0.0571658,0.918052,-0.131586,-0.0567965,-0.87211,0.0805568,-0.0575432,0.877664,-0.143001,0.0571524,-0.871631,0.131411,0,0,-21.8956,0,0,-20.3708,0,0,-29.6292,0,0,-28.1044
22498.9,1,0.0571621,0.918002,-0.131494,-0.0567955,-0.87208,0.080502,-0.0575394,0.877614,-0.142904,0.057152,-0.871614,0.131378,0,0,-21.8316,0,0,-20.4339,0,0,-29.5661,0,0,-28.1684
22503,1,0.0571585,0.91792,-0.131346,-0.0567955,-0.87208,0.080502,-0.0575356,0.877536,-0.142755,0.0571535,-0.871615,0.131383,0,0,-21.4203,0,0,-20.8462,0,0,-29.1538,0,0,-28.5797
22506.9,1,0.0571538,0.917842,-0.131202,-0.0567951,-0.872078,0.0804985,-0.057531,0.877464,-0.142616,0.0571537,-0.871617,0.131386,0,0,-21.2371,0,0,-21.0285,0,0,-28.9715,0,0,-28.7629
22511,1,0.0571497,0.917793,-0.131113,-0.0567937,-0.872048,0.0804449,-0.0575271,0.87742,-0.14253,0.0571509,-0.871598,0.131347,0,0,-21.4426,0,0,-20.828,0,0,-29.172,0,0,-28.5574
22515,1,0.0571488,0.917767,-0.131065,-0.0567898,-0.871995,0.0803462,-0.0575262,0.877395,-0.142484,0.0571476,-0.871555,0.131265,0,0,-21.8921,0,0,-20.3802,0,0,-29.6198,0,0,-28.1079
22519,1,0.0571473,0.917742,-0.13102,-0.0567865,-0.87194,0.080245,-0.0575246,0.877371,-0.142438,0.0571452,-0.871516,0.13119,0,0,-21.9652,0,0,-20.3073,0,0,-29.6927,0,0,-28.0348
22522.9,1,0.0571437,0.917692,-0.130928,-0.0567855,-0.871909,0.0801902,-0.0575209,0.877323,-0.142345,0.057145,-0.871501,0.131162,0,0,-21.6486,0,0,-20.6233,0,0,-29.3767,0,0,-28.3514
22526.8,1,0.0571406,0.917641,-0.130834,-0.0567838,-0.871881,0.0801381,-0.0575177,0.877274,-0.14225,0.0571442,-0.871488,0.131137,0,0,-21.2413,0,0,-21.0283,0,0,-28.9717,0,0,-28.7587
22531,1,0.0571397,0.917615,-0.130787,-0.05678,-0.871827,0.0800395,-0.0575167,0.877248,-0.142201,0.0571412,-0.871451,0.131065,0,0,-21.3323,0,0,-20.94,0,0,-29.06,0,0,-28.6677
22534.9,1,0.0571392,0.917613,-0.130783,-0.0567769,-0.871751,0.0799011,-0.0575162,0.877246,-0.142197,0.0571382,-0.871389,0.130947,0,0,-21.8929,0,0,-20.3809,0,0,-29.6191,0,0,-28.1071
22538.8,1,0.0571384,0.917604,-0.130767,-0.0567732,-0.871688,0.0797858,-0.0575156,0.877238,-0.142182,0.0571337,-0.871338,0.130847,0,0,-21.9475,0,0,-20.3275,0,0,-29.6725,0,0,-28.0525
22542.9,1,0.0571366,0.917567,-0.130699,-0.0567704,-0.871654,0.0797232,-0.0575137,0.877204,-0.142118,0.0571324,-0.871307,0.130789,0,0,-21.6014,0,0,-20.6769,0,0,-29.3231,0,0,-28.3986
22546.8,1,0.0571344,0.917531,-0.130634,-0.0567683,-0.871619,0.0796576,-0.0575116,0.877171,-0.142054,0.0571306,-0.871278,0.130733,0,0,-21.2623,0,0,-21.0167,0,0,-28.9833,0,0,-28.7377
22550.7,1,0.0571337,0.917523,-0.130619,-0.0567653,-0.871553,0.079539,-0.057511,0.877164,-0.14204,0.0571266,-0.871225,0.130631,0,0,-21.4206,0,0,-20.862,0,0,-29.138,0,0,-28.5794
22554.6,1,0.0571331,0.917514,-0.130602,-0.0567616,-0.87149,0.0794237,-0.0575104,0.877156,-0.142026,0.0571232,-0.871171,0.130526,0,0,-21.8839,0,0,-20.3991,0,0,-29.6009,0,0,-28.1161
22558.6,1,0.0571312,0.917477,-0.130535,-0.0567588,-0.871457,0.0793611,-0.0575085,0.877123,-0.141961,0.0571219,-0.87114,0.130468,0,0,-21.8831,0,0,-20.3991,0,0,-29.6009,0,0,-28.1169
22562.6,1,0.0571282,0.917412,-0.130417,-0.056758,-0.871449,0.0793462,-0.0575042,0.877066,-0.141851,0.0571214,-0.871138,0.130464,0,0,-21.4651,0,0,-20.8192,0,0,-29.1808,0,0,-28.5349
22566.9,2,0.0571245,0.917349,-0.130302,-0.0567574,-0.87144,0.0793303,-0.0575017,0.877003,-0.141732,0.0571216,-0.871133,0.130454,0,0,-21.2644,0,0,-21.0194,0,0,-28.9806,0,0,-28.7356
22571.1,2,0.0571245,0.917349,-0.130302,-0.0567715,-0.871414,0.0793004,-0.057485,0.876976,-0.141681,0.0571216,-0.871133,0.130454,0,0,0.562151,0,0,-42.8493,0,0,-57.1507,0,0,-0.562151
22575,2,0.0571245,0.917349,-0.130302,-0.0568124,-0.871367,0.0792548,-0.0574409,0.876951,-0.141648,0.0571216,-0.871133,0.130454,0,0,0.127001,0,0,-42.4146,0,0,-57.5854,0,0,-0.127001
22579,2,0.0571245,0.917349,-0.130302,-0.0568806,-0.871275,0.079134,-0.0573664,0.876913,-0.141589,0.0571216,-0.871133,0.130454,0,0,0.0387292,0,0,-42.3236,0,0,-57.6764,0,0,-0.0387292
22583.1,2,0.0571245,0.917349,-0.130302,-0.0569743,-0.871157,0.0789455,-0.0572622,0.876881,-0.141503,0.0571216,-0.871133,0.130454,0,0,0.00225628,0,0,-42.2881,0,0,-57.7119,0,0,-0.00225628
22587,2,0.0571245,0.917349,-0.130302,-0.0570942,-0.871019,0.0786856,-0.0571283,0.876863,-0.14139,0.0571216,-0.871133,0.130454,0,0,0.00479908,0,0,-42.2891,0,0,-57.7109,0,0,-0.00479908
22591,2,0.0571245,0.917349,-0.130302,-0.0572404,-0.870863,0.0783541,-0.0569645,0.87686,-0.141251,0.0571216,-0.871133,0.130454,0,0,-0.0902125,0,0,-42.1944,0,0,-57.8056,0,0,0.0902125
22595,2,0.0571245,0.917349,-0.130302,-0.0574127,-0.870686,0.077951,-0.0567711,0.87687,-0.141084,0.0571216,-0.871133,0.130454,0,0,-0.0885095,0,0,-42.1952,0,0,-57.8048,0,0,0.0885095
22599,2,0.0571245,0.917349,-0.130302,-0.0576112,-0.870485,0.0774766,-0.0565478,0.876895,-0.140891,0.0571216,-0.871133,0.130454,0,0,-0.0869947,0,0,-42.1959,0,0,-57.8041,0,0,0.0869947
22603.1,2,0.0571245,0.917349,-0.130302,-0.0578359,-0.870252,0.076931,-0.0562949,0.876934,-0.140671,0.0571216,-0.871133,0.130454,0,0,-0.204922,0,0,-42.0774,0,0,-57.9226,0,0,0.204922
22607,2,0.0571245,0.917349,-0.130302,-0.0580865,-0.869981,0.0763145,-0.0560134,0.876981,-0.140418,0.0571216,-0.871133,0.130454,0,0,-0.203496,0,0,-42.078,0,0,-57.922,0,0,0.203496
22610.9,2,0.0571245,0.917349,-0.130302,-0.0583632,-0.869664,0.0756273,-0.0557012,0.877036,-0.140143,0.0571216,-0.871133,0.130454,0,0,-0.329444,0,0,-41.9502,0,0,-58.0498,0,0,0.329444
22614.9,2,0.0571245,0.917349,-0.130302,-0.0586659,-0.869293,0.0748698,-0.0553594,0.877088,-0.139841,0.0571216,-0.871133,0.130454,0,0,-0.327863,0,0,-41.9507,0,0,-58.0493,0,0,0.327863
22619.1,2,0.0571245,0.917349,-0.130302,-0.0589945,-0.86886,0.0740422,-0.054988,0.87713,-0.13951,0.0571216,-0.871133,0.130454,0,0,-0.326141,0,0,-41.9512,0,0,-58.0488,0,0,0.326141
22622.9,2,0.0571245,0.917349,-0.130302,-0.0593489,-0.868362,0.0731446,-0.0545871,0.877153,-0.13915,0.0571216,-0.871133,0.130454,0,0,-0.453987,0,0,-41.8199,0,0,-58.1801,0,0,0.453987
22626.9,2,0.0571245,0.917349,-0.130302,-0.0597291,-0.867798,0.0721768,-0.0541567,0.877149,-0.138762,0.0571216,-0.871133,0.130454,0,0,-0.451942,0,0,-41.8203,0,0,-58.1797,0,0,0.451942
22630.9,2,0.0571245,0.917349,-0.130302,-0.060135,-0.867167,0.0711388,-0.053697,0.877112,-0.138344,0.0571216,-0.871133,0.130454,0,0,-0.579169,0,0,-41.6877,0,0,-58.3123,0,0,0.579169
22634.9,2,0.0571245,0.917349,-0.130302,-0.0605666,-0.866471,0.0700305,-0.0532078,0.877036,-0.137896,0.0571216,-0.871133,0.130454,0,0,-0.576375,0,0,-41.6883,0,0,-58.3117,0,0,0.576375
22638.8,2,0.0571245,0.917349,-0.130302,-0.061025,-0.865705,0.0688453,-0.0526894,0.876916,-0.137419,0.0571216,-0.871133,0.130454,0,0,-0.573233,0,0,-41.6887,0,0,-58.3113,0,0,0.573233
22642.7,2,0.0571245,0.917349,-0.130302,-0.0615076,-0.864876,0.0675955,-0.0521417,0.876752,-0.136911,0.0571216,-0.871133,0.130454,0,0,-0.697671,0,0,-41.5557,0,0,-58.4443,0,0,0.697671
22646.6,2,0.0571245,0.917349,-0.130302,-0.0620156,-0.863982,0.0662749,-0.0515649,0.876544,-0.136373,0.0571216,-0.871133,0.130454,0,0,-0.693838,0,0,-41.5559,0,0,-58.4441,0,0,0.693838
22650.6,2,0.0571245,0.917349,-0.130302,-0.0625488,-0.863021,0.0648834,-0.050959,0.876291,-0.135805,0.0571216,-0.871133,0.130454,0,0,-0.818792,0,0,-41.4338,0,0,-58.5662,0,0,0.818792
22654.8,2,0.0571245,0.917349,-0.130302,-0.0631072,-0.861995,0.0634209,-0.0503241,0.875995,-0.135206,0.0571216,-0.871133,0.130454,0,0,-0.808306,0,0,-41.4317,0,0,-58.5683,0,0,0.808306
22658.7,2,0.0571245,0.917349,-0.130302,-0.0636906,-0.860902,0.061887,-0.0496603,0.875655,-0.134576,0.0571216,-0.871133,0.130454,0,0,-0.804959,0,0,-41.414,0,0,-58.586,0,0,0.804959
22662.7,2,0.0571245,0.917349,-0.130302,-0.0642989,-0.859744,0.0602817,-0.0489676,0.87527,-0.133916,0.0571216,-0.871133,0.130454,0,0,-0.920584,0,0,-41.282,0,0,-58.718,0,0,0.920584
22667,2,0.0571245,0.917349,-0.130302,-0.064932,-0.858519,0.0586046,-0.0482462,0.874841,-0.133224,0.0571216,-0.871133,0.130454,0,0,-0.913769,0,0,-41.2842,0,0,-58.7158,0,0,0.913769
22670.9,2,0.0571245,0.917349,-0.130302,-0.0655899,-0.857229,0.0568556,-0.0474961,0.874367,-0.132501,0.0571216,-0.871133,0.130454,0,0,-1.00096,0,0,-41.176,0,0,-58.824,0,0,1.00096
22675,2,0.0571245,0.917349,-0.130302,-0.0662723,-0.855873,0.0550345,-0.0467174,0.873849,-0.131747,0.0571216,-0.871133,0.130454,0,0,-1.02307,0,0,-41.144,0,0,-58.856,0,0,1.02307
22678.9,2,0.0571245,0.917349,-0.130302,-0.0669791,-0.854451,0.053141,-0.0459103,0.873287,-0.13096,0.0571216,-0.871133,0.130454,0,0,-1.01383,0,0,-41.1463,0,0,-58.8537,0,0,1.01383
22682.9,2,0.0571245,0.917349,-0.130302,-0.0677101,-0.852964,0.0511747,-0.0450748,0.872681,-0.130142,0.0571216,-0.871133,0.130454,0,0,-1.12171,0,0,-41.0271,0,0,-58.9729,0,0,1.12171
22686.6,2,0.0571245,0.917349,-0.130302,-0.0684654,-0.851419,0.0491351,-0.0442111,0.872039,-0.129292,0.0571216,-0.871133,0.130454,0,0,-1.10926,0,0,-41.0125,0,0,-58.9875,0,0,1.10926
22690.7,2,0.0571245,0.917349,-0.130302,-0.0692446,-0.849828,0.0470217,-0.0433192,0.87137,-0.12841,0.0571216,-0.871133,0.130454,0,0,-1.20019,0,0,-40.8751,0,0,-59.1249,0,0,1.20019
22694.8,2,0.0571245,0.917349,-0.130302,-0.0700476,-0.848206,0.0448335,-0.0423993,0.870687,-0.127496,0.0571216,-0.871133,0.130454,0,0,-1.18504,0,0,-40.9041,0,0,-59.0959,0,0,1.18504
22698.8,2,0.0571245,0.917349,-0.130302,-0.0708744,-0.846568,0.0425699,-0.0414515,0.870006,-0.126551,0.0571216,-0.871133,0.130454,0,0,-1.21446,0,0,-40.9073,0,0,-59.0927,0,0,1.21446
22702.7,2,0.0571245,0.917349,-0.130302,-0.0717246,-0.844917,0.0402306,-0.0404758,0.869337,-0.125574,0.0571216,-0.871133,0.130454,0,0,-1.30567,0,0,-40.7775,0,0,-59.2225,0,0,1.30567
22706.6,2,0.0571245,0.917349,-0.130302,-0.0725983,-0.843254,0.0378153,-0.0394726,0.86868,-0.124567,0.0571216,-0.871133,0.130454,0,0,-1.2706,0,0,-40.7704,0,0,-59.2296,0,0,1.2706
22710.7,2,0.0571245,0.917349,-0.130302,-0.0734951,-0.841578,0.0353238,-0.0384417,0.868034,-0.123527,0.0571216,-0.871133,0.130454,0,0,-1.37018,0,0,-40.6066,0,0,-59.3934,0,0,1.37018
22714.6,2,0.0571245,0.917349,-0.130302,-0.074415,-0.839888,0.0327559,-0.0373835,0.8674,-0.122456,0.0571216,-0.871133,0.130454,0,0,-1.33898,0,0,-40.6677,0,0,-59.3323,0,0,1.33898
22718.6,2,0.0571245,0.917349,-0.130302,-0.0753577,-0.838186,0.0301114,-0.036298,0.866777,-0.121353,0.0571216,-0.871133,0.130454,0,0,-1.37102,0,0,-40.6683,0,0,-59.3317,0,0,1.37102
22722.6,2,0.0571245,0.917349,-0.130302,-0.0763231,-0.836471,0.02739,-0.0351854,0.866166,-0.120217,0.0571216,-0.871133,0.130454,0,0,-1.43503,0,0,-40.5855,0,0,-59.4145,0,0,1.43503
22726.7,2,0.0571245,0.917349,-0.130302,-0.0773109,-0.834742,0.0245914,-0.0340458,0.865565,-0.119049,0.0571216,-0.871133,0.130454,0,0,-1.41785,0,0,-40.58,0,0,-59.42,0,0,1.41785
22730.7,2,0.0571245,0.917349,-0.130302,-0.0783211,-0.832999,0.0217154,-0.0328793,0.864974,-0.117847,0.0571216,-0.871133,0.130454,0,0,-1.53941,0,0,-40.4298,0,0,-59.5702,0,0,1.53941
22734.6,2,0.0571245,0.917349,-0.130302,-0.0793534,-0.831242,0.0187617,-0.0316862,0.864395,-0.116612,0.0571216,-0.871133,0.130454,0,0,-1.49632,0,0,-40.4842,0,0,-59.5158,0,0,1.49632
22738.6,2,0.0571245,0.917349,-0.130302,-0.0804076,-0.829471,0.0157298,-0.0304665,0.863825,-0.115343,0.0571216,-0.871133,0.130454,0,0,-1.50478,0,0,-40.4942,0,0,-59.5058,0,0,1.50478
22742.6,2,0.0571245,0.917349,-0.130302,-0.0814835,-0.827686,0.0126196,-0.0292204,0.863265,-0.11404,0.0571216,-0.871133,0.130454,0,0,-1.51843,0,0,-40.4192,0,0,-59.5808,0,0,1.51843
22746.7,2,0.0571245,0.917349,-0.130302,-0.082581,-0.825885,0.00943058,-0.0279481,0.862715,-0.112703,0.0571216,-0.871133,0.130454,0,0,-1.51831,0,0,-40.4166,0,0,-59.5834,0,0,1.51831
22750.6,2,0.0571245,0.917349,-0.130302,-0.0836997,-0.82407,0.00616247,-0.0266498,0.862175,-0.11133,0.0571216,-0.871133,0.130454,0,0,-1.6141,0,0,-40.2853,0,0,-59.7147,0,0,1.6141
22754.5,2,0.0571245,0.917349,-0.130302,-0.0848396,-0.82224,0.00281485,-0.0253256,0.861643,-0.109923,0.0571216,-0.871133,0.130454,0,0,-1.57204,0,0,-40.3312,0,0,-59.6688,0,0,1.57204
22758.7,2,0.0571245,0.917349,-0.130302,-0.0860003,-0.820393,-0.000612671,-0.0239756,0.86112,-0.108479,0.0571216,-0.871133,0.130454,0,0,-1.53635,0,0,-40.3339,0,0,-59.6661,0,0,1.53635
22762.9,2,0.0571245,0.917349,-0.130302,-0.0871818,-0.818531,-0.00412051,-0.0226002,0.860606,-0.107,0.0571216,-0.871133,0.130454,0,0,-1.55916,0,0,-40.2232,0,0,-59.7768,0,0,1.55916
22766.8,2,0.0571245,0.917349,-0.130302,-0.0883837,-0.816652,-0.00770912,-0.0211993,0.8601,-0.105483,0.0571216,-0.871133,0.130454,0,0,-1.53131,0,0,-40.2209,0,0,-59.7791,0,0,1.53131
22770.7,2,0.0571245,0.917349,-0.130302,-0.0896059,-0.814757,-0.0113789,-0.0197733,0.859602,-0.10393,0.0571216,-0.871133,0.130454,0,0,-1.51223,0,0,-40.116,0,0,-59.884,0,0,1.51223
22774.9,2,0.0571245,0.917349,-0.130302,-0.0908481,-0.812844,-0.0151304,-0.0183223,0.859112,-0.102339,0.0571216,-0.871133,0.130454,0,0,-23.4867,0,0,-18.1071,0,0,-31.8929,0,0,-26.5133
22778.8,2,0.0571245,0.917349,-0.130302,-0.0921101,-0.810914,-0.0189641,-0.0168465,0.858629,-0.10071,0.0571216,-0.871133,0.130454,0,0,-23.4407,0,0,-18.0913,0,0,-31.9087,0,0,-26.5593
22782.9,2,0.0571245,0.917349,-0.130302,-0.0933916,-0.808966,-0.0228805,-0.0153461,0.858153,-0.0990431,0.0571216,-0.871133,0.130454,0,0,-23.4281,0,0,-17.9483,0,0,-32.0517,0,0,-26.5719
22786.8,2,0.0571245,0.917349,-0.130302,-0.0946926,-0.807,-0.0268801,-0.0138213,0.857683,-0.0973369,0.0571216,-0.871133,0.130454,0,0,-23.3516,0,0,-17.9316,0,0,-32.0684,0,0,-26.6484
22790.9,2,0.0571245,0.917349,-0.130302,-0.0960126,-0.805015,-0.0309634,-0.0122736,0.857215,-0.0955847,0.0571216,-0.871133,0.130454,0,0,-23.2686,0,0,-17.7752,0,0,-32.2248,0,0,-26.7314
22794.9,2,0.0571245,0.917349,-0.130302,-0.0973516,-0.803011,-0.0351311,-0.0107006,0.856757,-0.0937989,0.0571216,-0.871133,0.130454,0,0,-23.2471,0,0,-17.7685,0,0,-32.2315,0,0,-26.7529
22799,2,0.0571245,0.917349,-0.130302,-0.0987092,-0.800987,-0.0393838,-0.00910379,0.856305,-0.0919725,0.0571216,-0.871133,0.130454,0,0,-16.8805,0,0,-25.3612,0,0,-24.6388,0,0,-33.1195
22802.9,2,0.0571245,0.917349,-0.130302,-0.100085,-0.798943,-0.043722,-0.00748338,0.855857,-0.0901049,0.0571216,-0.871133,0.130454,0,0,-17.1175,0,0,-26.4985,0,0,-23.5015,0,0,-32.8825
22806.7,2,0.0571245,0.917349,-0.130302,-0.101479,-0.796878,-0.0481464,-0.00583959,0.855415,-0.0881957,0.0571216,-0.871133,0.130454,0,0,-18.6779,0,0,-25.1415,0,0,-24.8585,0,0,-31.3221
22810.7,2,0.0571245,0.917349,-0.130302,-0.102891,-0.794793,-0.0526577,-0.00417263,0.854976,-0.0862443,0.0571216,-0.871133,0.130454,0,0,-19.9876,0,0,-23.7076,0,0,-26.2924,0,0,-30.0124
22814.8,2,0.0571245,0.917349,-0.130302,-0.104321,-0.792685,-0.0572566,-0.00248272,0.854541,-0.08425,0.0571216,-0.871133,0.130454,0,0,-21.9076,0,0,-21.3632,0,0,-28.6368,0,0,-28.0924
22818.9,2,0.0571245,0.917349,-0.130302,-0.105769,-0.790555,-0.0619437,-0.000770086,0.85411,-0.0822123,0.0571216,-0.871133,0.130454,0,0,-22.8557,0,0,-20.1536,0,0,-29.8464,0,0,-27.1443
22822.8,2,0.0571245,0.917349,-0.130302,-0.107233,-0.788403,-0.0667198,0.000965054,0.853681,-0.0801305,0.0571216,-0.871133,0.130454,0,0,-23.3802,0,0,-19.759,0,0,-30.241,0,0,-26.6198
22826.8,2,0.0571245,0.917349,-0.130302,0.0145651,-1.6591,1.50789,-0.0316692,1.54492,-1.51098,0.0571216,-0.871133,0.130454,0,0,-45.7918,0,0,2.78167,0,0,-2.78167,0,0,-54.2082
22830.8,2,0.0571245,0.917349,-0.130302,0.0144147,-1.65749,1.5073,-0.0315424,1.54482,-1.51061,0.0571216,-0.871133,0.130454,0,0,-45.4882,0,0,2.19283,0,0,-2.19283,0,0,-54.5118
22834.9,2,0.0571245,0.917349,-0.130302,0.0128469,-1.64614,1.50302,-0.0308688,1.54386,-1.50799,0.0571216,-0.871133,0.130454,0,0,-44.8006,0,0,1.5208,0,0,-1.5208,0,0,-55.1994
22838.8,2,0.0571245,0.917349,-0.130302,0.00973444,-1.62502,1.49338,-0.0295304,1.54137,-1.50156,0.0571216,-0.871133,0.130454,0,0,-44.4218,0,0,1.20938,0,0,-1.20938,0,0,-55.5782
22842.7,2,0.0571245,0.917349,-0.130302,0.00560758,-1.59859,1.47728,-0.0276066,1.53656,-1.48964,0.0571216,-0.871133,0.130454,0,0,-44.4866,0,0,1.1678,0,0,-1.1678,0,0,-55.5134
22846.8,2,0.0571245,0.917349,-0.130302,0.00138112,-1.57149,1.45471,-0.0255976,1.52868,-1.47126,0.0571216,-0.871133,0.130454,0,0,-44.2903,0,0,1.13103,0,0,-1.13103,0,0,-55.7097
22850.8,2,0.0571245,0.917349,-0.130302,-0.00232573,-1.54509,1.42584,-0.0238827,1.51729,-1.44601,0.0571216,-0.871133,0.130454,0,0,-44.4305,0,0,1.22952,0,0,-1.22952,0,0,-55.5695
