time,leg0_joint0_rad,leg0_joint1_rad,leg0_joint2_rad,leg1_joint0_rad,leg1_joint1_rad,leg1_joint2_rad,leg2_joint0_rad,leg2_joint1_rad,leg2_joint2_rad,leg3_joint0_rad,leg3_joint1_rad,leg3_joint2_rad,
4601.07,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.07,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.08,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.08,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.08,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.09,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.09,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.1,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.1,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.1,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.11,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.11,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.12,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.12,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.12,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.13,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.13,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.14,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.14,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.14,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.15,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.15,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.16,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.16,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.16,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.17,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.17,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.18,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.18,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.18,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.19,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.19,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.2,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.2,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.2,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.21,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.21,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.22,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.22,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.22,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.23,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.23,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.24,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.24,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.24,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.25,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.25,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.26,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.26,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.26,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.27,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.27,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.28,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.28,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.28,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.29,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.29,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.3,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.3,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.3,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.31,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.31,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.32,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.32,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.32,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.33,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.33,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.34,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.34,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.34,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.35,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.35,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.36,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.36,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.36,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.37,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.37,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.38,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.38,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.38,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.39,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.39,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.4,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.4,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.4,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.41,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.41,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.42,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.42,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.42,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.43,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.43,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.44,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.44,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.44,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.45,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.45,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.46,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.46,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.46,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.47,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.47,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.48,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.48,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.48,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.49,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.49,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.5,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.5,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.5,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.51,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.51,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.52,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.52,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.52,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.53,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.53,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.54,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.54,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.54,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.55,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.55,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.56,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.56,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.56,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.57,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.57,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.58,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.58,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.58,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.59,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.59,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.6,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.6,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.6,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.61,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.61,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.62,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.62,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.62,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.63,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.63,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.64,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.64,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.64,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.65,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.65,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.66,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.66,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.66,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.67,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.67,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.68,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.68,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.68,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.69,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.69,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.7,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.7,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.7,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.71,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.71,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.72,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.72,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.72,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.73,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.73,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.74,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.74,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.74,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.75,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.75,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.76,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.76,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.76,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.77,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.77,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.78,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.78,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4601.78,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
